run_id,t_s,event,decision,valid_plan,reason,candidate_count,decision_seconds,action,start_s,completion_s,completion_s_m,completion_t_s,predicted_min_h_m,predicted_min_net_m,execution_margin_mps2,gradient_M,gradient_R,partner_M,partner_R,feedback_M,feedback_R,K_MR,K_RM,W,z_M,z_R,delta_z_M,delta_z_R
P_ample_none_i1,4.5,plan_generated,1,1,,7,0.08217060001334175,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.499999999999999,4.6948650681577275,11.616893787869696,1.7499999999999998,0.17508749999999298,0.2329458400075502,0.0,0.0,-0.0031515749999998736,-0.004193025120135903,0.16,0.16,0.25897074984225243,0.3333333333333333,0.16666666666666657,0.0,-0.04999999999999999
P_ample_none_i1,5.0,plan_generated,1,1,,7,0.06240930000785738,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.499999999999997,4.7311894124565805,11.671941950197589,1.5999999999999996,0.07783749999999535,0.09256445011329607,0.0,0.0,-0.0014010749999999162,-0.001666160102039329,0.16,0.16,0.244830313917781,0.3333333333333333,0.11666666666666657,0.0,-0.05
P_ample_none_i2,0.0,plan_generated,1,1,,102,0.2969894999987446,new_joint_plan,1.5,162.6406249999999,162.6406249999999,4.5,0.8122812499999812,8.499343749999976,2.1,0.504101883112631,2.546037850075809,0.0,0.0,-0.009073833896027358,-0.045828681301364554,0.16,0.16,0.5783916064388326,0.3333333333333333,0.2833333333333333,0.0,-0.04999999999999999
P_ample_none_i2,0.5,plan_generated,1,1,,7,0.23953889997210354,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6864374999999825,8.42556249999998,1.95,0.4930421901645833,2.3502897343570033,0.0,0.0,-0.008874759422962498,-0.042305215218426055,0.16,0.16,0.549681295156941,0.3333333333333333,0.23333333333333334,0.0,-0.04999999999999999
P_ample_none_i2,1.0,plan_generated,1,1,,7,0.22029000002657995,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6424687499999635,8.407406249999962,1.8,0.4408976465360238,1.7988618746628042,0.0,0.0,-0.007936157637648428,-0.03237951374393047,0.16,0.16,0.5171940578206313,0.3333333333333333,0.18333333333333335,0.0,-0.04999999999999999
P_ample_none_i2,1.5,plan_generated,1,1,,7,0.18990309996297583,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6424687499999635,8.407406249999962,1.6536212354070723,0.3893208617806233,1.3278469118939087,0.0,0.0,-0.007007775512051219,-0.023901244414090354,0.16,0.16,0.4853793590926768,0.3333333333333333,0.13333333333333336,0.0,-0.04999999999999999
P_ample_none_i2,2.0,plan_generated,1,1,,7,0.1541785000008531,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,2.7403749999999585,10.434874999999959,1.7023945195565897,0.33037800187655125,0.9351041113633575,0.0,0.0,-0.005946804033777922,-0.016831874004540434,0.16,0.16,0.4551804972782639,0.3333333333333333,0.08333333333333336,0.0,-0.05
P_ample_none_i2,2.5,plan_generated,1,1,,7,0.13500210002530366,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,4.2286314154855,12.29421874999991,1.7401647073697852,0.2684068327543188,0.6173004087900613,0.0,0.0,-0.004831322989577738,-0.011111407358221102,0.16,0.16,0.4273762834051739,0.3333333333333333,0.033333333333333354,0.0,-0.05
P_ample_none_i2,3.0,plan_generated,1,1,,7,0.15392870001960546,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,4.2286314154855,12.595743283291863,1.764512567194487,0.20527548776785093,0.37286018210735505,0.0,0.0,-0.0036949587798213164,-0.0067114832779323905,0.16,0.16,0.4025028805635934,0.3333333333333333,0.0,0.0,-0.033333333333333354
P_ample_none_i2,3.5,plan_generated,1,1,,7,0.08118069998454303,hold_and_refine,1.5,162.71440624999988,162.71440624999988,4.499999999999999,4.200897980194744,12.558227562828716,1.7583478062084419,0.14116340043758727,0.19436734764444963,0.0,0.0,-0.0025409412078765707,-0.003498612257600093,0.16,0.16,0.3806029383451015,0.2833333333333333,0.0,-0.04999999999999999,0.0
P_ample_none_i2,4.0,plan_generated,1,1,,7,0.051668499945662916,hold_and_refine,1.5,162.7325624999999,162.7325624999999,4.499999999999997,4.203228528347109,12.55143687578349,1.7577501554120734,0.06879594566381765,0.07772081904356964,0.0,0.0,-0.0012383270219487176,-0.0013989747427842535,0.16,0.16,0.36157750382316406,0.23333333333333334,0.0,-0.04999999999999999,0.0
P_ample_prepare_i1,0.0,plan_generated,1,1,,102,0.3679557000286877,new_joint_plan,2.5,168.46562499999982,168.46562499999982,5.5,1.1026562500000212,8.077468750000019,1.7473084840195403,-2.1802378320288356,3.6954861530253083,0.0,0.0,0.03924428097651904,-0.06651875075445554,0.16,0.16,0.4716269602267917,0.3333333333333333,0.6166666666666666,0.0,-0.050000000000000044
P_ample_prepare_i1,0.5,plan_generated,1,1,,7,0.3160199000267312,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.7597187500000313,7.829906250000019,1.9402933513605878,-0.2302133007804486,3.7440274273791387,0.0,0.0,0.004143839414048074,-0.06739249369282449,0.16,0.16,0.46080314900439656,0.3333333333333333,0.5666666666666665,0.0,-0.050000000000000044
P_ample_prepare_i1,1.0,plan_generated,1,1,,7,0.2523540999973193,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.514500000000031,7.6630000000000225,2.1301872912488315,1.740806250000038,3.296005355767894,0.0,0.0,-0.03133451250000068,-0.059328096403822084,0.16,0.16,0.43903814252646167,0.3333333333333333,0.5166666666666665,0.0,-0.050000000000000044
P_ample_prepare_i1,1.5,plan_generated,1,1,,7,0.22056119999615476,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.38865625000003234,7.589218750000026,2.25,1.474337500000025,2.626999913588487,0.0,0.0,-0.026538075000000445,-0.04728599844459277,0.16,0.16,0.4119329668130679,0.3333333333333333,0.4666666666666665,0.0,-0.04999999999999999
P_ample_prepare_i1,2.0,plan_generated,1,1,,7,0.20043969998368993,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.3446875000000418,7.571062500000036,2.0166594958202113,1.2071812500000114,2.035931123528743,0.0,0.0,-0.021729262500000204,-0.03664676022351737,0.16,0.16,0.3850277434803289,0.3333333333333333,0.4166666666666665,0.0,-0.04999999999999999
P_ample_prepare_i1,2.5,plan_generated,1,1,,7,0.21032529999502003,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.3446875000000418,7.571062500000036,1.8922794003775065,0.9390875000000067,1.5229232409958042,0.0,0.0,-0.01690357500000012,-0.027412618337924473,0.16,0.16,0.3601297106343918,0.3333333333333333,0.36666666666666653,0.0,-0.04999999999999999
P_ample_prepare_i1,3.0,plan_generated,1,1,,7,0.1493686999892816,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,2.071968750000045,9.10540625000004,1.657449578173717,0.6918374999999944,1.087158699497648,0.0,0.0,-0.012453074999999899,-0.019568856590957664,0.16,0.16,0.3355142025834696,0.3333333333333333,0.31666666666666654,0.0,-0.04999999999999999
P_ample_prepare_i1,3.5,plan_generated,1,1,,7,0.13237599999411032,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,3.779875000000014,10.64662500000001,2.05,0.48208749999999034,0.7277744051471148,0.0,0.0,-0.008677574999999825,-0.013099939292648065,0.16,0.16,0.30981666657076357,0.3333333333333333,0.26666666666666655,0.0,-0.04999999999999999
P_ample_prepare_i1,4.0,plan_generated,1,1,,7,0.11373559996718541,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,4.624670867031205,11.508753802461523,1.8999999999999997,0.30983749999998983,0.44363569992448293,0.0,0.0,-0.005577074999999817,-0.007985442598640691,0.16,0.16,0.28638471465309767,0.3333333333333333,0.21666666666666656,0.0,-0.04999999999999999
P_ample_prepare_i1,4.5,plan_generated,1,1,,7,0.08267869998235255,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.499999999999999,4.6948650681577275,11.616893787869696,1.7499999999999998,0.17508749999998965,0.23294584000755464,0.0,0.0,-0.0031515749999998137,-0.004193025120135983,0.16,0.16,0.2667531441406209,0.3333333333333333,0.16666666666666657,0.0,-0.04999999999999999
P_ample_prepare_i1,5.0,plan_generated,1,1,,7,0.05116249999264255,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.499999999999997,4.7311894124565805,11.671941950197589,1.5999999999999996,0.07783749999999424,0.0925644501132983,0.0,0.0,-0.0014010749999998962,-0.0016661601020393692,0.16,0.16,0.25090356681000114,0.3333333333333333,0.11666666666666657,0.0,-0.05
P_ample_prepare_i2,0.0,plan_generated,1,1,,102,0.3558161999681033,new_joint_plan,1.5,162.6406249999999,162.6406249999999,4.5,0.8122812499999812,8.499343749999976,2.1,0.504101883112631,2.546037850075809,0.0,0.0,-0.009073833896027358,-0.045828681301364554,0.16,0.16,0.5783916064388326,0.3333333333333333,0.2833333333333333,0.0,-0.04999999999999999
P_ample_prepare_i2,0.5,plan_generated,1,1,,7,0.4312862000078894,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6864374999999825,8.42556249999998,1.95,0.4930421901645833,2.3502897343570033,0.0,0.0,-0.008874759422962498,-0.042305215218426055,0.16,0.16,0.549681295156941,0.3333333333333333,0.23333333333333334,0.0,-0.04999999999999999
P_ample_prepare_i2,1.0,plan_generated,1,1,,7,0.16579130000900477,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6424687499999635,8.407406249999962,1.8,0.4408976465360238,1.7988618746628042,0.0,0.0,-0.007936157637648428,-0.03237951374393047,0.16,0.16,0.5171940578206313,0.3333333333333333,0.18333333333333335,0.0,-0.04999999999999999
P_ample_prepare_i2,1.5,plan_generated,1,1,,7,0.18671999999787658,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6424687499999635,8.407406249999962,1.6536212354070723,0.3888484737097865,1.3278469118939087,0.0,0.0,-0.0069992725267761565,-0.023901244414090354,0.16,0.16,0.48563739460751404,0.3333333333333333,0.13333333333333336,0.0,-0.04999999999999999
P_ample_prepare_i2,2.0,plan_generated,1,1,,7,0.186576200008858,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,2.7403749999999585,10.434874999999959,1.7023945195565897,0.32755556498286437,0.9351041113633564,0.0,0.0,-0.005896000169691558,-0.016831874004540413,0.16,0.16,0.45969851579915416,0.3333333333333333,0.08333333333333336,0.0,-0.05
P_ample_prepare_i2,2.5,plan_generated,1,1,,7,0.13312439998844638,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,2.8620072274244137,11.146660992191453,1.7401647073697852,0.2650728665083069,0.6173004087900624,0.0,0.0,-0.004771311597149524,-0.011111407358221123,0.16,0.16,0.4399816118862103,0.3333333333333333,0.033333333333333354,0.0,-0.05
P_ample_prepare_i2,3.0,plan_generated,1,1,,7,0.10027340002125129,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,2.9184382736356724,11.211924795718101,1.657449578173717,0.20373456093544468,0.37286018210735306,0.0,0.0,-0.0036672220968380037,-0.006711483277932354,0.16,0.16,0.422342075361405,0.3333333333333333,0.0,0.0,-0.033333333333333354
P_ample_prepare_i2,3.5,plan_generated,1,1,,7,0.0730790999950841,hold_and_refine,1.5,162.71440624999988,162.71440624999988,4.499999999999999,3.0098601536387513,11.332664939200281,1.7583478062084419,0.1407782149415038,0.19436734764444796,0.0,0.0,-0.0025340078689470684,-0.003498612257600063,0.16,0.16,0.40196987605067225,0.2833333333333333,0.0,-0.04999999999999999,0.0
P_ample_prepare_i2,4.0,plan_generated,1,1,,7,0.048591300030238926,hold_and_refine,1.5,162.7325624999999,162.7325624999999,4.499999999999997,3.004981213606211,11.32013374996556,1.757750155552877,0.06687535717785383,0.077721563477402,0.0,0.0,-0.0012037564292013687,-0.001398988142593236,0.16,0.16,0.3820308851710533,0.23333333333333334,0.0,-0.04999999999999999,0.0
P_collaborative_none_i1,0.0,plan_generated,1,1,,102,0.3301295999553986,new_joint_plan,2.5,167.71562499999982,167.71562499999982,5.5,0.45332579331634637,4.380442909710806,0.5229443100107787,2.2177137500000215,3.3838371684029735,0.0,0.0,-0.03991884750000038,-0.06090906903125352,0.16,0.16,0.7483587111627374,0.3333333333333333,0.95,0.0,-0.050000000000000044
P_collaborative_none_i1,0.5,plan_generated,1,1,,7,0.26708069996675476,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.44534375000000903,4.8445079718167365,0.7071922745574688,2.138056250000018,3.41232422645689,0.0,0.0,-0.038485012500000325,-0.061421836076224014,0.16,0.16,0.7591129613090608,0.3333333333333333,0.8999999999999999,0.0,-0.050000000000000044
P_collaborative_none_i1,1.0,plan_generated,1,1,,7,0.23905289999675006,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.20468749999997904,5.324118309711719,0.891841046302642,1.8340875000000305,3.468765049543624,0.0,0.0,-0.033013575000000545,-0.06243777089178523,0.16,0.16,0.7942341331282186,0.3333333333333333,0.8499999999999999,0.0,-0.050000000000000044
P_collaborative_none_i1,1.5,plan_generated,1,1,,7,0.21367670001927763,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.07884374999999544,5.744876800607995,1.0721268845772114,1.5294312500000111,2.840128526314107,0.0,0.0,-0.027529762500000197,-0.051122313473653924,0.16,0.16,0.7116538924859988,0.3333333333333333,0.7999999999999998,0.0,-0.050000000000000044
P_collaborative_none_i1,2.0,plan_generated,1,1,,7,0.23344159999396652,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.03487499999998178,6.105417354768474,1.247503865689302,1.2238375000000004,2.2238371783373383,0.0,0.0,-0.022029075000000006,-0.040029069210072085,0.16,0.16,0.615162612244356,0.3333333333333333,0.7499999999999998,0.0,-0.050000000000000044
P_collaborative_none_i1,2.5,plan_generated,1,1,,7,0.17372700001578778,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.03487499999998178,6.407235136419598,1.4173894454211693,0.939087499999989,1.6838187308623216,0.0,0.0,-0.0169035749999998,-0.030308737155521785,0.16,0.16,0.518661577866026,0.3333333333333333,0.6999999999999997,0.0,-0.050000000000000044
P_collaborative_none_i1,3.0,plan_generated,1,1,,7,0.1475454000174068,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,1.5690943317820798,6.652284911138179,1.5808027818396697,0.6918374999999745,1.2198108341546188,0.0,0.0,-0.01245307499999954,-0.021956595014783135,0.16,0.16,0.4322412100896115,0.3333333333333333,0.6499999999999997,0.0,-0.050000000000000044
P_collaborative_none_i1,3.5,plan_generated,1,1,,7,0.12340159999439493,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,1.6611415309983633,6.842935016622801,1.7358534116461635,0.4820874999999659,0.8316435605048059,0.0,0.0,-0.008677574999999386,-0.014969584089086505,0.16,0.16,0.3613153113363663,0.3333333333333333,0.5999999999999996,0.0,-0.050000000000000044
P_collaborative_none_i1,4.0,plan_generated,1,1,,7,0.10353840002790093,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,1.7278770530030778,6.982021081081894,1.8416266280200162,0.3098374999999765,0.5190942133361971,0.0,0.0,-0.005577074999999577,-0.009343695840051547,0.16,0.16,0.30719319640122006,0.3333333333333333,0.5499999999999996,0.0,-0.050000000000000044
P_collaborative_none_i1,4.5,plan_generated,1,1,,7,0.074340499995742,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.499999999999999,1.7715737345338054,7.073134558504376,1.8797876989269846,0.17508749999999076,0.2816998047354201,0.0,0.0,-0.0031515749999998337,-0.005070596485237561,0.16,0.16,0.26839790224435955,0.3333333333333333,0.4999999999999996,0.0,-0.04999999999999999
P_collaborative_none_i1,5.0,plan_generated,1,1,,7,0.04945749999023974,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.499999999999997,1.7950965696914816,7.121498744069908,1.9637793626212678,0.0778374999999998,0.11828962953243319,0.0,0.0,-0.0014010749999999962,-0.0021292133315837973,0.16,0.16,0.24206596705237357,0.3333333333333333,0.4499999999999996,0.0,-0.04999999999999999
P_collaborative_prepare_i1,0.0,plan_generated,1,1,,102,0.322356199962087,new_joint_plan,2.5,167.71562499999982,167.71562499999982,5.5,0.45332579331634637,4.380442909710806,0.5229443100107787,2.2177137500000215,3.3838371684029735,0.0,0.0,-0.03991884750000038,-0.06090906903125352,0.16,0.16,0.7483587111627374,0.3333333333333333,0.95,0.0,-0.050000000000000044
P_collaborative_prepare_i1,0.5,plan_generated,1,1,,7,0.26414699997985736,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.44534375000000903,4.8445079718167365,0.7071922745574688,2.138056250000018,3.41232422645689,0.0,0.0,-0.038485012500000325,-0.061421836076224014,0.16,0.16,0.7591129613090608,0.3333333333333333,0.8999999999999999,0.0,-0.050000000000000044
P_collaborative_prepare_i1,1.0,plan_generated,1,1,,7,0.2508345000096597,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.20468749999997904,5.324118309711719,0.891841046302642,1.8340875000000305,3.468765049543624,0.0,0.0,-0.033013575000000545,-0.06243777089178523,0.16,0.16,0.7942341331282186,0.3333333333333333,0.8499999999999999,0.0,-0.050000000000000044
P_collaborative_prepare_i1,1.5,plan_generated,1,1,,7,0.23792949999915436,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.07884374999999544,5.744876800607995,1.0721268845772114,1.5294312499999978,2.8401285263141025,0.0,0.0,-0.027529762499999957,-0.05112231347365384,0.16,0.16,0.7120937840386838,0.3333333333333333,0.7999999999999998,0.0,-0.050000000000000044
P_collaborative_prepare_i1,2.0,plan_generated,1,1,,7,0.20793889998458326,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.03487499999998178,6.105417354768474,1.247503865689302,1.223837499999996,2.223837178337325,0.0,0.0,-0.022029074999999926,-0.04002906921007185,0.16,0.16,0.6223059777252228,0.3333333333333333,0.7499999999999998,0.0,-0.050000000000000044
P_collaborative_prepare_i1,2.5,plan_generated,1,1,,7,0.18663030001334846,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,0.03487499999998178,6.407235136419598,1.4173894454211693,0.9390874999999845,1.683818730862326,0.0,0.0,-0.01690357499999972,-0.030308737155521865,0.16,0.16,0.5360511106244683,0.3333333333333333,0.6999999999999997,0.0,-0.050000000000000044
P_collaborative_prepare_i1,3.0,plan_generated,1,1,,7,0.15702570002758875,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,1.5690943317820798,6.652284911138179,1.5808027818396697,0.6918374999999878,1.219810834154632,0.0,0.0,-0.012453074999999779,-0.021956595014783375,0.16,0.16,0.45467662539795134,0.3333333333333333,0.6499999999999997,0.0,-0.050000000000000044
P_collaborative_prepare_i1,3.5,plan_generated,1,1,,7,0.13321559998439625,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,1.6611415309983633,6.842935016622801,1.7358534116461635,0.48208749999997924,0.831643560504797,0.0,0.0,-0.008677574999999625,-0.014969584089086345,0.16,0.16,0.38007133407480653,0.3333333333333333,0.5999999999999996,0.0,-0.050000000000000044
P_collaborative_prepare_i1,4.0,plan_generated,1,1,,7,0.10589720000280067,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.5,1.7278770530030778,6.982021081081894,1.8416266280200162,0.30983749999998317,0.5190942133362038,0.0,0.0,-0.005577074999999696,-0.009343695840051666,0.16,0.16,0.32049200497330854,0.3333333333333333,0.5499999999999996,0.0,-0.050000000000000044
P_collaborative_prepare_i1,4.5,plan_generated,1,1,,7,0.0839949999935925,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.499999999999999,1.7715737345338054,7.073134558504376,1.8797876989269846,0.17508749999998188,0.28169980473541567,0.0,0.0,-0.0031515749999996736,-0.005070596485237481,0.16,0.16,0.2772302860919619,0.3333333333333333,0.4999999999999996,0.0,-0.04999999999999999
P_collaborative_prepare_i1,5.0,plan_generated,1,1,,7,0.05939790001139045,hold_and_refine,2.5,167.71562499999982,167.71562499999982,5.499999999999997,1.7950965696914816,7.121498744069908,1.9637793626212678,0.07783749999999535,0.11828962953243763,0.0,0.0,-0.0014010749999999162,-0.002129213331583877,0.16,0.16,0.24763665840891141,0.3333333333333333,0.4499999999999996,0.0,-0.04999999999999999
P_collaborative_prepare_i2,0.0,plan_generated,1,1,,102,0.32613910001236945,new_joint_plan,2.0,161.0562499999998,161.0562499999998,5.0,0.0062500000002625455,7.671843749999991,2.0,-8.334292964654223,3.221349391820648,0.0,0.0,0.072,-0.057984289052771656,0.16,0.16,0.5936371930361336,0.6666666666666666,0.2833333333333333,0.0,-0.04999999999999999
P_collaborative_prepare_i2,0.5,plan_generated,1,1,,7,0.2614562999806367,hold_and_refine,2.0,161.0562499999998,161.0562499999998,5.0,0.0062500000002625455,7.671843749999991,2.0,-8.262070925553395,-0.8017689023764742,0.0,0.0,0.072,0.014431840242776535,0.16,0.16,0.6172775259199641,0.6666666666666666,0.2833333333333333,0.0,0.0
P_collaborative_prepare_i2,1.0,plan_generated,1,1,,7,0.273631900025066,hold_and_refine,2.0,161.0562499999998,161.0562499999998,5.0,0.0062500000002625455,7.598062499999981,2.0,-2.9561573098839795,2.3459928064690887,0.0,0.0,0.05321083157791163,-0.04222787051644359,0.16,0.16,0.6622162153585653,0.6666666666666666,0.23333333333333334,0.0,-0.04999999999999999
P_collaborative_prepare_i2,1.5,plan_generated,1,1,,103,0.32389330002479255,invalid_plan_replaced,2.5,166.93124999999975,166.93124999999975,5.5,0.35193887835661464,7.941253751490092,2.0,1.655130914075918,2.317351095992293,0.0,0.0,-0.029792356453366524,-0.041712319727861276,0.16,0.16,0.721958994508769,0.6666666666666666,0.2833333333333333,0.0,-0.04999999999999999
P_collaborative_prepare_i2,2.0,plan_generated,1,1,,103,0.30573480000020936,invalid_plan_replaced,2.5,161.39687499999985,161.39687499999985,5.5,0.16618603791099584,7.824707919032261,1.0,1.1143387500000648,1.6768522980207063,0.0,0.0,-0.020058097500001166,-0.03018334136437271,0.16,0.16,0.7932764287572864,1.0,0.6166666666666666,0.0,-0.050000000000000044
P_collaborative_prepare_i2,2.5,plan_generated,1,1,,7,0.20496030000504106,hold_and_refine,2.5,161.39687499999985,161.39687499999985,5.5,0.12303891867481465,6.983341176023612,1.0,1.0266700311486323,1.525961188003103,0.0,0.0,-0.01848006056067538,-0.027467301384055853,0.16,0.16,0.7180245517560215,1.0,0.5666666666666665,0.0,-0.050000000000000044
P_collaborative_prepare_i2,3.0,plan_generated,1,1,,7,0.155431600054726,hold_and_refine,2.5,161.39687499999985,161.39687499999985,5.5,1.0999687499999906,6.355843749999974,1.0,0.8674711111818559,1.0469570562532828,0.0,0.0,-0.015614480001273405,-0.01884522701255909,0.16,0.16,0.6211299600280403,1.0,0.5166666666666665,0.0,-0.050000000000000044
P_collaborative_prepare_i2,3.5,plan_generated,1,1,,7,0.12466610001865774,hold_and_refine,2.5,161.39687499999985,161.39687499999985,5.5,0.5034999999999341,5.890187499999922,1.0,0.5493816988292806,0.7683118323174651,0.0,0.0,-0.00988887057892705,-0.013829612981714371,0.16,0.16,0.5226239642982252,1.0,0.4666666666666665,0.0,-0.04999999999999999
P_collaborative_prepare_i2,4.0,plan_generated,1,1,,7,0.10898820002330467,hold_and_refine,2.5,161.39687499999985,161.39687499999985,5.5,0.10140624999985537,5.592656249999846,1.0,0.3558512499999985,0.49191145894991195,0.0,0.0,-0.006405322499999973,-0.008854406261098414,0.16,0.16,0.43625347540161286,1.0,0.4166666666666665,0.0,-0.04999999999999999
P_collaborative_prepare_i2,4.5,plan_generated,1,1,,7,0.0906218999880366,hold_and_refine,2.5,161.47065624999988,161.47065624999988,5.499999999999999,0.2683124999998663,5.7595624999998565,1.125,0.209551249999995,-3.96275839270651,0.0,0.0,-0.0037719224999999096,0.07132965106871718,0.16,0.16,0.367385755524605,0.95,0.4166666666666665,-0.050000000000000044,0.0
P_collaborative_prepare_i2,5.0,plan_generated,1,1,,7,0.05496159999165684,hold_and_refine,2.5,161.47065624999988,161.47065624999988,5.499999999999997,0.14246874999989778,5.685781249999889,1.1500000000000004,0.09985249999999715,0.11872412146131553,0.0,0.0,-0.0017973449999999485,-0.0021370341863036794,0.16,0.16,0.315063465434065,0.95,0.36666666666666653,0.0,-0.04999999999999999
P_short_window_none_i0,0.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.1307278999593109,continue_bounded_preparation,,,,,-1.8906249999997424,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
P_short_window_none_i0,0.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.13388259999919683,continue_bounded_preparation,,,,,-0.42745817805354225,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
P_short_window_none_i0,1.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.12634109996724874,continue_bounded_preparation,,,,,-0.35282296647151545,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
P_short_window_none_i0,1.5,plan_generated,1,1,,102,0.31917889998294413,new_joint_plan,3.5,166.91190624999996,166.91190624999996,6.5,0.4486843919944494,4.9505879925134595,1.1500000000000004,2.2555681655643034,-500.5222320380068,0.0,0.0,-0.04060022698015746,0.072,0.16,0.16,0.48968805024918105,0.95,0.6666666666666666,-0.050000000000000044,0.0
P_short_window_none_i0,2.0,plan_generated,1,1,,7,0.25865560001693666,hold_and_refine,3.5,166.91190624999996,166.91190624999996,6.5,0.605910449316414,4.732150571784627,1.1500000000000004,2.0571209209420953,3.4215817518784033,0.0,0.0,-0.037028176576957714,-0.06158847153381126,0.16,0.16,0.5513730238688599,0.95,0.6166666666666666,0.0,-0.050000000000000044
P_short_window_none_i0,2.5,plan_generated,1,1,,7,0.24381420004647225,hold_and_refine,3.5,168.10693749999996,168.10693749999996,6.5,0.6383192412138472,5.383467776618017,1.2750000000000004,127.75028488639535,-233.18957509693854,0.0,0.0,-0.072,0.072,0.16,0.16,0.6480149176632963,0.8999999999999999,0.6166666666666666,-0.050000000000000044,0.0
P_short_window_none_i0,3.0,plan_generated,1,1,,7,0.2094719000160694,hold_and_refine,3.5,168.10693749999996,168.10693749999996,6.5,0.7446796048165352,5.060606570384221,1.3000000000000003,1.3590663713052809,2.1167199565533483,0.0,0.0,-0.024463194683495053,-0.038100959217960265,0.16,0.16,0.7967109231040945,0.8999999999999999,0.5666666666666665,0.0,-0.050000000000000044
P_short_window_none_i0,3.5,plan_generated,1,1,,7,0.18327350000618026,hold_and_refine,3.5,168.77821875,168.77821875,6.5,0.7753139514878864,5.700274119220876,1.4250000000000003,1.2217428567148747,-7.270460119714007,0.0,0.0,-0.021991371420867743,0.072,0.16,0.16,0.634419607779979,0.8499999999999999,0.5666666666666665,-0.050000000000000044,0.0
P_short_window_none_i0,4.0,plan_generated,1,1,,7,0.39251099998364225,hold_and_refine,3.5,168.77821875,168.77821875,6.5,0.838806820420797,5.310147441962056,1.4500000000000002,0.8125374626240714,1.1179356032317536,0.0,0.0,-0.014625674327233286,-0.02012284085817156,0.16,0.16,0.5005809659785481,0.8499999999999999,0.5166666666666665,0.0,-0.050000000000000044
P_short_window_none_i0,4.5,plan_generated,1,1,,7,0.1330747000174597,hold_and_refine,3.5,168.77821875,168.77821875,6.5,0.38171875000014044,4.858406250000127,1.3500000000000005,0.6064618791593718,0.7350001542316995,0.0,0.0,-0.010916313824868691,-0.01323000277617059,0.16,0.16,0.4002094423223245,0.8499999999999999,0.4666666666666665,0.0,-0.04999999999999999
